6125
NM_001178449.3	NM_001178449.3	MissingGeneType
NM_001178450.1	NM_001178450.1	MissingGeneType
NM_001178451.1	NM_001178451.1	MissingGeneType
NM_001178452.3	NM_001178452.3	MissingGeneType
NM_001178453.1	NM_001178453.1	MissingGeneType
NM_001178454.1	NM_001178454.1	MissingGeneType
NM_001178455.3	NM_001178455.3	MissingGeneType
NM_001178456.2	NM_001178456.2	MissingGeneType
NM_001178457.1	NM_001178457.1	MissingGeneType
NM_001178458.3	NM_001178458.3	MissingGeneType
NM_001178459.1	NM_001178459.1	MissingGeneType
NM_001184520.1	NM_001184520.1	MissingGeneType
NM_001178460.3	NM_001178460.3	MissingGeneType
NM_001178462.1	NM_001178462.1	MissingGeneType
NM_001178463.1	NM_001178463.1	MissingGeneType
NM_001178465.3	NM_001178465.3	MissingGeneType
NM_001178466.1	NM_001178466.1	MissingGeneType
NM_001178467.1	NM_001178467.1	MissingGeneType
NM_001178468.3	NM_001178468.3	MissingGeneType
NM_001178469.2	NM_001178469.2	MissingGeneType
NM_001178470.1	NM_001178470.1	MissingGeneType
NM_001178471.3	NM_001178471.3	MissingGeneType
NM_001178473.1	NM_001178473.1	MissingGeneType
NM_001178474.1	NM_001178474.1	MissingGeneType
NM_001270740.1	NM_001270740.1	MissingGeneType
NM_001178475.3	NM_001178475.3	MissingGeneType
NM_001178476.1	NM_001178476.1	MissingGeneType
NM_001178477.1	NM_001178477.1	MissingGeneType
NM_001178478.3	NM_001178478.3	MissingGeneType
NM_001178479.3	NM_001178479.3	MissingGeneType
NM_001178480.1	NM_001178480.1	MissingGeneType
NM_001178481.1	NM_001178481.1	MissingGeneType
NM_001178483.3	NM_001178483.3	MissingGeneType
NM_001178484.3	NM_001178484.3	MissingGeneType
NM_001178485.2	NM_001178485.2	MissingGeneType
NM_001178486.2	NM_001178486.2	MissingGeneType
NM_001178487.3	NM_001178487.3	MissingGeneType
NM_001178489.2	NM_001178489.2	MissingGeneType
NM_001178490.1	NM_001178490.1	MissingGeneType
NM_001178491.3	NM_001178491.3	MissingGeneType
NM_001348890.1	NM_001348890.1	MissingGeneType
NM_001178493.3	NM_001178493.3	MissingGeneType
NM_001178494.1	NM_001178494.1	MissingGeneType
NM_001178495.1	NM_001178495.1	MissingGeneType
NM_001178496.3	NM_001178496.3	MissingGeneType
NM_001178497.3	NM_001178497.3	MissingGeneType
NM_001178498.1	NM_001178498.1	MissingGeneType
NM_001178499.1	NM_001178499.1	MissingGeneType
NM_001178500.3	NM_001178500.3	MissingGeneType
NM_001178501.3	NM_001178501.3	MissingGeneType
NM_001178502.1	NM_001178502.1	MissingGeneType
NM_001178503.1	NM_001178503.1	MissingGeneType
NM_001178504.3	NM_001178504.3	MissingGeneType
NM_001178505.3	NM_001178505.3	MissingGeneType
NM_001178506.1	NM_001178506.1	MissingGeneType
NM_001178507.1	NM_001178507.1	MissingGeneType
NM_001178508.3	NM_001178508.3	MissingGeneType
NM_001178509.3	NM_001178509.3	MissingGeneType
NM_001178510.1	NM_001178510.1	MissingGeneType
NM_001180059.1	NM_001180059.1	MissingGeneType
NM_001178511.3	NM_001178511.3	MissingGeneType
NM_001178512.3	NM_001178512.3	MissingGeneType
NM_001178513.1	NM_001178513.1	MissingGeneType
NM_001178514.1	NM_001178514.1	MissingGeneType
NM_001178515.3	NM_001178515.3	MissingGeneType
NM_001178516.3	NM_001178516.3	MissingGeneType
NM_001178517.1	NM_001178517.1	MissingGeneType
NM_001178518.1	NM_001178518.1	MissingGeneType
NM_001178519.3	NM_001178519.3	MissingGeneType
NM_001178520.3	NM_001178520.3	MissingGeneType
NM_001178521.1	NM_001178521.1	MissingGeneType
NM_001178523.1	NM_001178523.1	MissingGeneType
NM_001178524.3	NM_001178524.3	MissingGeneType
NM_001178525.3	NM_001178525.3	MissingGeneType
NM_001178527.1	NM_001178527.1	MissingGeneType
NM_001178528.1	NM_001178528.1	MissingGeneType
NM_001178529.3	NM_001178529.3	MissingGeneType
NM_001178530.3	NM_001178530.3	MissingGeneType
NM_001184586.1	NM_001184586.1	MissingGeneType
NM_001178531.1	NM_001178531.1	MissingGeneType
NM_001178532.3	NM_001178532.3	MissingGeneType
NM_001178533.3	NM_001178533.3	MissingGeneType
NM_001178534.1	NM_001178534.1	MissingGeneType
NM_001178535.1	NM_001178535.1	MissingGeneType
NM_001178536.3	NM_001178536.3	MissingGeneType
NM_001178537.3	NM_001178537.3	MissingGeneType
NM_001178539.1	NM_001178539.1	MissingGeneType
NM_001178540.1	NM_001178540.1	MissingGeneType
NM_001178541.3	NM_001178541.3	MissingGeneType
NM_001178542.3	NM_001178542.3	MissingGeneType
NM_001178543.1	NM_001178543.1	MissingGeneType
NM_001178544.1	NM_001178544.1	MissingGeneType
NM_001184541.3	NM_001184541.3	MissingGeneType
NM_001184643.3	NM_001184643.3	MissingGeneType
NM_001178545.1	NM_001178545.1	MissingGeneType
NM_001178546.1	NM_001178546.1	MissingGeneType
NM_001178547.3	NM_001178547.3	MissingGeneType
NM_001178548.3	NM_001178548.3	MissingGeneType
NM_001184542.1	NM_001184542.1	MissingGeneType
NM_001178549.1	NM_001178549.1	MissingGeneType
NM_001184676.3	NM_001184676.3	MissingGeneType
NM_001178550.4	NM_001178550.4	MissingGeneType
NM_001178551.2	NM_001178551.2	MissingGeneType
NM_001178552.2	NM_001178552.2	MissingGeneType
NM_001178553.3	NM_001178553.3	MissingGeneType
NM_001178555.4	NM_001178555.4	MissingGeneType
NM_001178556.1	NM_001178556.1	MissingGeneType
NM_001348891.1	NM_001348891.1	MissingGeneType
NM_001178558.1	NM_001178558.1	MissingGeneType
NM_001178559.3	NM_001178559.3	MissingGeneType
NM_001178560.3	NM_001178560.3	MissingGeneType
NM_001178561.1	NM_001178561.1	MissingGeneType
NM_001178562.1	NM_001178562.1	MissingGeneType
NM_001178563.3	NM_001178563.3	MissingGeneType
NM_001178564.3	NM_001178564.3	MissingGeneType
NM_001178565.1	NM_001178565.1	MissingGeneType
NM_001178566.1	NM_001178566.1	MissingGeneType
NM_001178567.3	NM_001178567.3	MissingGeneType
NM_001178568.3	NM_001178568.3	MissingGeneType
NM_001178569.1	NM_001178569.1	MissingGeneType
NM_001184644.1	NM_001184644.1	MissingGeneType
NM_001178570.3	NM_001178570.3	MissingGeneType
NM_001178571.3	NM_001178571.3	MissingGeneType
NM_001178573.1	NM_001178573.1	MissingGeneType
NM_001178575.1	NM_001178575.1	MissingGeneType
NM_001178576.3	NM_001178576.3	MissingGeneType
NM_001178577.3	NM_001178577.3	MissingGeneType
NM_001178578.1	NM_001178578.1	MissingGeneType
NM_001184673.1	NM_001184673.1	MissingGeneType
NR_132154.1	NR_132154.1	MissingGeneType
NM_001178579.3	NM_001178579.3	MissingGeneType
NM_001178581.3	NM_001178581.3	MissingGeneType
NM_001184461.1	NM_001184461.1	MissingGeneType
NM_001178582.1	NM_001178582.1	MissingGeneType
NM_001178583.3	NM_001178583.3	MissingGeneType
NM_001178584.3	NM_001178584.3	MissingGeneType
NM_001178585.1	NM_001178585.1	MissingGeneType
NM_001178586.1	NM_001178586.1	MissingGeneType
NM_001178587.3	NM_001178587.3	MissingGeneType
NM_001178588.3	NM_001178588.3	MissingGeneType
NM_001178589.1	NM_001178589.1	MissingGeneType
NM_001178590.1	NM_001178590.1	MissingGeneType
NM_001178591.3	NM_001178591.3	MissingGeneType
NM_001178592.3	NM_001178592.3	MissingGeneType
NM_001178593.1	NM_001178593.1	MissingGeneType
NM_001178594.1	NM_001178594.1	MissingGeneType
NM_001178595.3	NM_001178595.3	MissingGeneType
NM_001178596.3	NM_001178596.3	MissingGeneType
NM_001178597.1	NM_001178597.1	MissingGeneType
NM_001178598.1	NM_001178598.1	MissingGeneType
NM_001178599.3	NM_001178599.3	MissingGeneType
NM_001178600.3	NM_001178600.3	MissingGeneType
NM_001178601.1	NM_001178601.1	MissingGeneType
NM_001178602.1	NM_001178602.1	MissingGeneType
NM_001178603.3	NM_001178603.3	MissingGeneType
NM_001184510.3	NM_001184510.3	MissingGeneType
NM_001178604.1	NM_001178604.1	MissingGeneType
NM_001178605.1	NM_001178605.1	MissingGeneType
NM_001178606.3	NM_001178606.3	MissingGeneType
NM_001178607.3	NM_001178607.3	MissingGeneType
NM_001178608.1	NM_001178608.1	MissingGeneType
NM_001178609.1	NM_001178609.1	MissingGeneType
NM_001178610.3	NM_001178610.3	MissingGeneType
NM_001178611.3	NM_001178611.3	MissingGeneType
NM_001178612.1	NM_001178612.1	MissingGeneType
NM_001178613.2	NM_001178613.2	MissingGeneType
NM_001178615.4	NM_001178615.4	MissingGeneType
NM_001178616.3	NM_001178616.3	MissingGeneType
NM_001178617.1	NM_001178617.1	MissingGeneType
NM_001178618.2	NM_001178618.2	MissingGeneType
NM_001178619.3	NM_001178619.3	MissingGeneType
NM_001178620.3	NM_001178620.3	MissingGeneType
NM_001178621.1	NM_001178621.1	MissingGeneType
NM_001178622.1	NM_001178622.1	MissingGeneType
NM_001178623.4	NM_001178623.4	MissingGeneType
NM_001178624.3	NM_001178624.3	MissingGeneType
NM_001178626.1	NM_001178626.1	MissingGeneType
NM_001178627.1	NM_001178627.1	MissingGeneType
NM_001178628.3	NM_001178628.3	MissingGeneType
NM_001178629.3	NM_001178629.3	MissingGeneType
NM_001178630.1	NM_001178630.1	MissingGeneType
NM_001178631.1	NM_001178631.1	MissingGeneType
NM_001178632.3	NM_001178632.3	MissingGeneType
NM_001178633.4	NM_001178633.4	MissingGeneType
NM_001178634.1	NM_001178634.1	MissingGeneType
NM_001178635.1	NM_001178635.1	MissingGeneType
NM_001178636.4	NM_001178636.4	MissingGeneType
NM_001178637.4	NM_001178637.4	MissingGeneType
NM_001178638.1	NM_001178638.1	MissingGeneType
NM_001178639.1	NM_001178639.1	MissingGeneType
NM_001348892.1	NM_001348892.1	MissingGeneType
NM_001178641.3	NM_001178641.3	MissingGeneType
NM_001178642.3	NM_001178642.3	MissingGeneType
NM_001178643.2	NM_001178643.2	MissingGeneType
NM_001178644.1	NM_001178644.1	MissingGeneType
NM_001184587.3	NM_001184587.3	MissingGeneType
NM_001178645.3	NM_001178645.3	MissingGeneType
NM_001178646.1	NM_001178646.1	MissingGeneType
NM_001184588.1	NM_001184588.1	MissingGeneType
NM_001178647.3	NM_001178647.3	MissingGeneType
NM_001178649.3	NM_001178649.3	MissingGeneType
NM_001178650.1	NM_001178650.1	MissingGeneType
NM_001180601.1	NM_001180601.1	MissingGeneType
NM_001180243.1	NM_001180243.1	MissingGeneType
NM_001180171.1	NM_001180171.1	MissingGeneType
NM_001180092.1	NM_001180092.1	MissingGeneType
NM_001180344.1	NM_001180344.1	MissingGeneType
NM_001180408.3	NM_001180408.3	MissingGeneType
NM_001180473.3	NM_001180473.3	MissingGeneType
NM_001180659.3	NM_001180659.3	MissingGeneType
NM_001180728.1	NM_001180728.1	MissingGeneType
NM_001180804.1	NM_001180804.1	MissingGeneType
NM_001180308.1	NM_001180308.1	MissingGeneType
NM_001180307.1	NM_001180307.1	MissingGeneType
NM_001180306.1	NM_001180306.1	MissingGeneType
NM_001180305.1	NM_001180305.1	MissingGeneType
NM_001180304.1	NM_001180304.1	MissingGeneType
NM_001180303.1	NM_001180303.1	MissingGeneType
NM_001348898.1	NM_001348898.1	MissingGeneType
NM_001180301.1	NM_001180301.1	MissingGeneType
NM_001180300.2	NM_001180300.2	MissingGeneType
NM_001180299.2	NM_001180299.2	MissingGeneType
NM_001180298.1	NM_001180298.1	MissingGeneType
NM_001180297.2	NM_001180297.2	MissingGeneType
NM_001180296.1	NM_001180296.1	MissingGeneType
NM_001180295.1	NM_001180295.1	MissingGeneType
NM_001180294.1	NM_001180294.1	MissingGeneType
NM_001180293.1	NM_001180293.1	MissingGeneType
NM_001180292.1	NM_001180292.1	MissingGeneType
NM_001180291.1	NM_001180291.1	MissingGeneType
NM_001180290.1	NM_001180290.1	MissingGeneType
NM_001180289.1	NM_001180289.1	MissingGeneType
NM_001180287.1	NM_001180287.1	MissingGeneType
NM_001180286.1	NM_001180286.1	MissingGeneType
NM_001180285.1	NM_001180285.1	MissingGeneType
NM_001180284.1	NM_001180284.1	MissingGeneType
NM_001180283.1	NM_001180283.1	MissingGeneType
NM_001180282.1	NM_001180282.1	MissingGeneType
NM_001180280.1	NM_001180280.1	MissingGeneType
NM_001180279.1	NM_001180279.1	MissingGeneType
NM_001180278.1	NM_001180278.1	MissingGeneType
NM_001180277.1	NM_001180277.1	MissingGeneType
NM_001180276.1	NM_001180276.1	MissingGeneType
NM_001180275.1	NM_001180275.1	MissingGeneType
NM_001180274.1	NM_001180274.1	MissingGeneType
NM_001180273.1	NM_001180273.1	MissingGeneType
NM_001180272.1	NM_001180272.1	MissingGeneType
NM_001180271.1	NM_001180271.1	MissingGeneType
NM_001180270.1	NM_001180270.1	MissingGeneType
NM_001180269.1	NM_001180269.1	MissingGeneType
NM_001180268.1	NM_001180268.1	MissingGeneType
NM_001180267.1	NM_001180267.1	MissingGeneType
NM_001180266.1	NM_001180266.1	MissingGeneType
NM_001180265.1	NM_001180265.1	MissingGeneType
NM_001180264.1	NM_001180264.1	MissingGeneType
NM_001180263.1	NM_001180263.1	MissingGeneType
NM_001180262.1	NM_001180262.1	MissingGeneType
NM_001180261.1	NM_001180261.1	MissingGeneType
NM_001180260.1	NM_001180260.1	MissingGeneType
NM_001180259.1	NM_001180259.1	MissingGeneType
NM_001180258.1	NM_001180258.1	MissingGeneType
NM_001180257.1	NM_001180257.1	MissingGeneType
NM_001180255.2	NM_001180255.2	MissingGeneType
NM_001180254.1	NM_001180254.1	MissingGeneType
NM_001180253.1	NM_001180253.1	MissingGeneType
NM_001180252.1	NM_001180252.1	MissingGeneType
NM_001180196.2	NM_001180196.2	MissingGeneType
NM_001180250.2	NM_001180250.2	MissingGeneType
NM_001180249.1	NM_001180249.1	MissingGeneType
NM_001180248.1	NM_001180248.1	MissingGeneType
NM_001180246.1	NM_001180246.1	MissingGeneType
NM_001180245.1	NM_001180245.1	MissingGeneType
NM_001180244.1	NM_001180244.1	MissingGeneType
NM_001180242.1	NM_001180242.1	MissingGeneType
NM_001180241.1	NM_001180241.1	MissingGeneType
NM_001180240.1	NM_001180240.1	MissingGeneType
NM_001180239.1	NM_001180239.1	MissingGeneType
NM_001180238.1	NM_001180238.1	MissingGeneType
NM_001180237.1	NM_001180237.1	MissingGeneType
NM_001180236.1	NM_001180236.1	MissingGeneType
NM_001180235.1	NM_001180235.1	MissingGeneType
NM_001180234.1	NM_001180234.1	MissingGeneType
NM_001180233.1	NM_001180233.1	MissingGeneType
NM_001180231.1	NM_001180231.1	MissingGeneType
NM_001180230.1	NM_001180230.1	MissingGeneType
NM_001180229.1	NM_001180229.1	MissingGeneType
NM_001180228.1	NM_001180228.1	MissingGeneType
NM_001180227.1	NM_001180227.1	MissingGeneType
NM_001180226.1	NM_001180226.1	MissingGeneType
NM_001180225.1	NM_001180225.1	MissingGeneType
NM_001180224.1	NM_001180224.1	MissingGeneType
NM_001180221.1	NM_001180221.1	MissingGeneType
NM_001184530.1	NM_001184530.1	MissingGeneType
NM_001180220.1	NM_001180220.1	MissingGeneType
NM_001184465.1	NM_001184465.1	MissingGeneType
NM_001180219.1	NM_001180219.1	MissingGeneType
NM_001180217.1	NM_001180217.1	MissingGeneType
NM_001180216.1	NM_001180216.1	MissingGeneType
NM_001180215.1	NM_001180215.1	MissingGeneType
NM_001180214.1	NM_001180214.1	MissingGeneType
NM_001180213.1	NM_001180213.1	MissingGeneType
NM_001180210.1	NM_001180210.1	MissingGeneType
NM_001180209.1	NM_001180209.1	MissingGeneType
NM_001180208.1	NM_001180208.1	MissingGeneType
NM_001180207.1	NM_001180207.1	MissingGeneType
NM_001180206.1	NM_001180206.1	MissingGeneType
NM_001180205.1	NM_001180205.1	MissingGeneType
NM_001180204.1	NM_001180204.1	MissingGeneType
NM_001180203.1	NM_001180203.1	MissingGeneType
NM_001180202.1	NM_001180202.1	MissingGeneType
NM_001180201.1	NM_001180201.1	MissingGeneType
NM_001180200.1	NM_001180200.1	MissingGeneType
NM_001180199.1	NM_001180199.1	MissingGeneType
NM_001180198.1	NM_001180198.1	MissingGeneType
NM_001180197.1	NM_001180197.1	MissingGeneType
NM_001180251.2	NM_001180251.2	MissingGeneType
NM_001180195.1	NM_001180195.1	MissingGeneType
NM_001180193.1	NM_001180193.1	MissingGeneType
NM_001180194.1	NM_001180194.1	MissingGeneType
NM_001180192.1	NM_001180192.1	MissingGeneType
NM_001180191.1	NM_001180191.1	MissingGeneType
NM_001180190.1	NM_001180190.1	MissingGeneType
NM_001184325.1	NM_001184325.1	MissingGeneType
NM_001180189.1	NM_001180189.1	MissingGeneType
NM_001180188.1	NM_001180188.1	MissingGeneType
NM_001180187.1	NM_001180187.1	MissingGeneType
NM_001180186.1	NM_001180186.1	MissingGeneType
NM_001180185.1	NM_001180185.1	MissingGeneType
NM_001180184.1	NM_001180184.1	MissingGeneType
NM_001180183.1	NM_001180183.1	MissingGeneType
NM_001180182.1	NM_001180182.1	MissingGeneType
NM_001180181.1	NM_001180181.1	MissingGeneType
NM_001180180.1	NM_001180180.1	MissingGeneType
NM_001180179.1	NM_001180179.1	MissingGeneType
NM_001180178.1	NM_001180178.1	MissingGeneType
NM_001180176.1	NM_001180176.1	MissingGeneType
NM_001180175.1	NM_001180175.1	MissingGeneType
NM_001180174.1	NM_001180174.1	MissingGeneType
NM_001180173.1	NM_001180173.1	MissingGeneType
NM_001180172.1	NM_001180172.1	MissingGeneType
NM_001180170.1	NM_001180170.1	MissingGeneType
NM_001180169.1	NM_001180169.1	MissingGeneType
NM_001180168.1	NM_001180168.1	MissingGeneType
NM_001180167.1	NM_001180167.1	MissingGeneType
NM_001180166.1	NM_001180166.1	MissingGeneType
NM_001180165.1	NM_001180165.1	MissingGeneType
NM_001180164.1	NM_001180164.1	MissingGeneType
NM_001180163.1	NM_001180163.1	MissingGeneType
NM_001180162.1	NM_001180162.1	MissingGeneType
NM_001180161.2	NM_001180161.2	MissingGeneType
NM_001180160.1	NM_001180160.1	MissingGeneType
NM_001180159.1	NM_001180159.1	MissingGeneType
NM_001180158.1	NM_001180158.1	MissingGeneType
NM_001180157.1	NM_001180157.1	MissingGeneType
NM_001180156.1	NM_001180156.1	MissingGeneType
NM_001180154.1	NM_001180154.1	MissingGeneType
NM_001180152.1	NM_001180152.1	MissingGeneType
NM_001180151.1	NM_001180151.1	MissingGeneType
NM_001180150.1	NM_001180150.1	MissingGeneType
NM_001180149.1	NM_001180149.1	MissingGeneType
NM_001180148.1	NM_001180148.1	MissingGeneType
NM_001180147.1	NM_001180147.1	MissingGeneType
NM_001180146.1	NM_001180146.1	MissingGeneType
NM_001180145.1	NM_001180145.1	MissingGeneType
NM_001184455.1	NM_001184455.1	MissingGeneType
NM_001180144.1	NM_001180144.1	MissingGeneType
NM_001180143.1	NM_001180143.1	MissingGeneType
NM_001180142.1	NM_001180142.1	MissingGeneType
NM_001180141.1	NM_001180141.1	MissingGeneType
NM_001180140.1	NM_001180140.1	MissingGeneType
NM_001180139.1	NM_001180139.1	MissingGeneType
NM_001180138.1	NM_001180138.1	MissingGeneType
NM_001180137.1	NM_001180137.1	MissingGeneType
NM_001180136.1	NM_001180136.1	MissingGeneType
NM_001180135.1	NM_001180135.1	MissingGeneType
NM_001180134.1	NM_001180134.1	MissingGeneType
NR_132159.1	NR_132159.1	MissingGeneType
NM_001180133.1	NM_001180133.1	MissingGeneType
NM_001180132.1	NM_001180132.1	MissingGeneType
NM_001180131.1	NM_001180131.1	MissingGeneType
NM_001180129.1	NM_001180129.1	MissingGeneType
NM_001180128.1	NM_001180128.1	MissingGeneType
NM_001180126.1	NM_001180126.1	MissingGeneType
NM_001180125.1	NM_001180125.1	MissingGeneType
NM_001180124.1	NM_001180124.1	MissingGeneType
NM_001180123.1	NM_001180123.1	MissingGeneType
NM_001180122.1	NM_001180122.1	MissingGeneType
NM_001180120.1	NM_001180120.1	MissingGeneType
NM_001180119.1	NM_001180119.1	MissingGeneType
NM_001180118.1	NM_001180118.1	MissingGeneType
NM_001180117.1	NM_001180117.1	MissingGeneType
NM_001180116.1	NM_001180116.1	MissingGeneType
NM_001180115.1	NM_001180115.1	MissingGeneType
NM_001180114.1	NM_001180114.1	MissingGeneType
NM_001180113.1	NM_001180113.1	MissingGeneType
NM_001180112.1	NM_001180112.1	MissingGeneType
NM_001180111.1	NM_001180111.1	MissingGeneType
NM_001180110.1	NM_001180110.1	MissingGeneType
NM_001180108.1	NM_001180108.1	MissingGeneType
NM_001180107.1	NM_001180107.1	MissingGeneType
NM_001180106.1	NM_001180106.1	MissingGeneType
NM_001180105.1	NM_001180105.1	MissingGeneType
NM_001184304.1	NM_001184304.1	MissingGeneType
NM_001180104.1	NM_001180104.1	MissingGeneType
NM_001180103.1	NM_001180103.1	MissingGeneType
NM_001180102.1	NM_001180102.1	MissingGeneType
NM_001180101.1	NM_001180101.1	MissingGeneType
NM_001180099.1	NM_001180099.1	MissingGeneType
NM_001180098.1	NM_001180098.1	MissingGeneType
NM_001180096.1	NM_001180096.1	MissingGeneType
NM_001180095.1	NM_001180095.1	MissingGeneType
NM_001180094.1	NM_001180094.1	MissingGeneType
NM_001180090.2	NM_001180090.2	MissingGeneType
NM_001180089.1	NM_001180089.1	MissingGeneType
NM_001180088.1	NM_001180088.1	MissingGeneType
NM_001180087.2	NM_001180087.2	MissingGeneType
NM_001180086.1	NM_001180086.1	MissingGeneType
NM_001180084.1	NM_001180084.1	MissingGeneType
NM_001180083.1	NM_001180083.1	MissingGeneType
NM_001270741.1	NM_001270741.1	MissingGeneType
NM_001180081.1	NM_001180081.1	MissingGeneType
NM_001180080.1	NM_001180080.1	MissingGeneType
NM_001180079.3	NM_001180079.3	MissingGeneType
NM_001180078.1	NM_001180078.1	MissingGeneType
NM_001180077.1	NM_001180077.1	MissingGeneType
NM_001180076.3	NM_001180076.3	MissingGeneType
NM_001180074.1	NM_001180074.1	MissingGeneType
NM_001180073.1	NM_001180073.1	MissingGeneType
NM_001180072.3	NM_001180072.3	MissingGeneType
NM_001180071.1	NM_001180071.1	MissingGeneType
NM_001180069.1	NM_001180069.1	MissingGeneType
NM_001270742.1	NM_001270742.1	MissingGeneType
NM_001180067.3	NM_001180067.3	MissingGeneType
NM_001184682.1	NM_001184682.1	MissingGeneType
NM_001180066.1	NM_001180066.1	MissingGeneType
NM_001180065.3	NM_001180065.3	MissingGeneType
NM_001180064.3	NM_001180064.3	MissingGeneType
NM_001180063.1	NM_001180063.1	MissingGeneType
NM_001180062.1	NM_001180062.1	MissingGeneType
NM_001180061.3	NM_001180061.3	MissingGeneType
NM_001180060.3	NM_001180060.3	MissingGeneType
NM_001180309.1	NM_001180309.1	MissingGeneType
NM_001180310.1	NM_001180310.1	MissingGeneType
NM_001180311.3	NM_001180311.3	MissingGeneType
NM_001184646.3	NM_001184646.3	MissingGeneType
NM_001180312.1	NM_001180312.1	MissingGeneType
NM_001180313.1	NM_001180313.1	MissingGeneType
NM_001180314.3	NM_001180314.3	MissingGeneType
NM_001180315.3	NM_001180315.3	MissingGeneType
NM_001180317.1	NM_001180317.1	MissingGeneType
NM_001348808.1	NM_001348808.1	MissingGeneType
NM_001180319.1	NM_001180319.1	MissingGeneType
NM_001180320.3	NM_001180320.3	MissingGeneType
NM_001180321.3	NM_001180321.3	MissingGeneType
NM_001180322.1	NM_001180322.1	MissingGeneType
NM_001184688.1	NM_001184688.1	MissingGeneType
NM_001180324.3	NM_001180324.3	MissingGeneType
NM_001180325.3	NM_001180325.3	MissingGeneType
NM_001180326.1	NM_001180326.1	MissingGeneType
NM_001180327.1	NM_001180327.1	MissingGeneType
NM_001180328.3	NM_001180328.3	MissingGeneType
NM_001180329.3	NM_001180329.3	MissingGeneType
NM_001180330.1	NM_001180330.1	MissingGeneType
NM_001180331.1	NM_001180331.1	MissingGeneType
NM_001180333.3	NM_001180333.3	MissingGeneType
NM_001180334.3	NM_001180334.3	MissingGeneType
NM_001180335.1	NM_001180335.1	MissingGeneType
NM_001180336.1	NM_001180336.1	MissingGeneType
NM_001348809.1	NM_001348809.1	MissingGeneType
NM_001180338.3	NM_001180338.3	MissingGeneType
NM_001180339.3	NM_001180339.3	MissingGeneType
NM_001180340.1	NM_001180340.1	MissingGeneType
NM_001180341.1	NM_001180341.1	MissingGeneType
NM_001180342.3	NM_001180342.3	MissingGeneType
NM_001184379.4	NM_001184379.4	MissingGeneType
NM_001184378.1	NM_001184378.1	MissingGeneType
NM_001184326.1	NM_001184326.1	MissingGeneType
NM_001184327.3	NM_001184327.3	MissingGeneType
NM_001180343.3	NM_001180343.3	MissingGeneType
NM_001180345.1	NM_001180345.1	MissingGeneType
NM_001180346.3	NM_001180346.3	MissingGeneType
NM_001180347.3	NM_001180347.3	MissingGeneType
NM_001180348.1	NM_001180348.1	MissingGeneType
NM_001180349.1	NM_001180349.1	MissingGeneType
NM_001180350.3	NM_001180350.3	MissingGeneType
NR_132160.1	NR_132160.1	MissingGeneType
NM_001180351.3	NM_001180351.3	MissingGeneType
NM_001180352.1	NM_001180352.1	MissingGeneType
NM_001180353.1	NM_001180353.1	MissingGeneType
NM_001180354.3	NM_001180354.3	MissingGeneType
NM_001180355.3	NM_001180355.3	MissingGeneType
NM_001180357.1	NM_001180357.1	MissingGeneType
NM_001180358.1	NM_001180358.1	MissingGeneType
NM_001180359.3	NM_001180359.3	MissingGeneType
NM_001180360.3	NM_001180360.3	MissingGeneType
NM_001180362.1	NM_001180362.1	MissingGeneType
NM_001180363.1	NM_001180363.1	MissingGeneType
NM_001180364.3	NM_001180364.3	MissingGeneType
NM_001180365.3	NM_001180365.3	MissingGeneType
NM_001180366.1	NM_001180366.1	MissingGeneType
NM_001180367.1	NM_001180367.1	MissingGeneType
NM_001180368.3	NM_001180368.3	MissingGeneType
NM_001180369.3	NM_001180369.3	MissingGeneType
NM_001180370.1	NM_001180370.1	MissingGeneType
NM_001180371.1	NM_001180371.1	MissingGeneType
NM_001180372.3	NM_001180372.3	MissingGeneType
NM_001180373.3	NM_001180373.3	MissingGeneType
NM_001180374.1	NM_001180374.1	MissingGeneType
NM_001180375.1	NM_001180375.1	MissingGeneType
NM_001180376.3	NM_001180376.3	MissingGeneType
NM_001180377.3	NM_001180377.3	MissingGeneType
NM_001180378.1	NM_001180378.1	MissingGeneType
NM_001180379.1	NM_001180379.1	MissingGeneType
NM_001180380.3	NM_001180380.3	MissingGeneType
NM_001180381.3	NM_001180381.3	MissingGeneType
NM_001180382.1	NM_001180382.1	MissingGeneType
NM_001180383.1	NM_001180383.1	MissingGeneType
NM_001180384.3	NM_001180384.3	MissingGeneType
NM_001180385.3	NM_001180385.3	MissingGeneType
NM_001180386.1	NM_001180386.1	MissingGeneType
NM_001180387.1	NM_001180387.1	MissingGeneType
NM_001184469.3	NM_001184469.3	MissingGeneType
NM_001180388.3	NM_001180388.3	MissingGeneType
NM_001180389.1	NM_001180389.1	MissingGeneType
NM_001180390.1	NM_001180390.1	MissingGeneType
NM_001180391.3	NM_001180391.3	MissingGeneType
NM_001180392.3	NM_001180392.3	MissingGeneType
NM_001180393.1	NM_001180393.1	MissingGeneType
NM_001180394.1	NM_001180394.1	MissingGeneType
NM_001180395.3	NM_001180395.3	MissingGeneType
NM_001180396.3	NM_001180396.3	MissingGeneType
NM_001180397.1	NM_001180397.1	MissingGeneType
NM_001180398.1	NM_001180398.1	MissingGeneType
NM_001180399.3	NM_001180399.3	MissingGeneType
NM_001180400.3	NM_001180400.3	MissingGeneType
NM_001180401.1	NM_001180401.1	MissingGeneType
NM_001180404.1	NM_001180404.1	MissingGeneType
NM_001180405.3	NM_001180405.3	MissingGeneType
